_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,affability,affabilitycountry,africanm,africanmcountry,africanw,africanwcountry,age,americanm,americanmcountry,americanw,americanwcountry,eastasianm,eastasianmcountry,eastasianw,eastasianwcountry,emotionalsensitivity,emotionalsensitivitycountry,health,healthcountry,humor,humorcountry,intelligence,intelligencecountry,middleeasternm,middleeasternmcountry,middleeasternw,middleeasternwcountry,orientation,physicalattractiveness,physicalattractivenesscountry,socialstatus,socialstatuscountry,southasianm,southasianmcountry,southasianw,southasianwcountry,wealth,wealthcountry,what_country_do_you_live_in,your_ethnicity,yourgender,affability_gold,affabilitycountry_gold,africanm_gold,africanmcountry_gold,africanw_gold,africanwcountry_gold,americanm_gold,americanmcountry_gold,americanw_gold,americanwcountry_gold,eastasianm_gold,eastasianmcountry_gold,eastasianw_gold,eastasianwcountry_gold,emotionalsensitivity_gold,emotionalsensitivitycountry_gold,gender,health_gold,healthcountry_gold,humor_gold,humorcountry_gold,intelligence_gold,intelligencecountry_gold,middleeasternm_gold,middleeasternmcountry_gold,middleeasternw_gold,middleeasternwcountry_gold,physicalattractiveness_gold,physicalattractivenesscountry_gold,region,socialstatus_gold,socialstatuscountry_gold,southasianm_gold,southasianmcountry_gold,southasianw_gold,southasianwcountry_gold,url,wealth_gold,wealthcountry_gold
939617252,5/3/16 22:35,1975406904,5/3/16 22:21,FALSE,elite,0.55,34418125,USA,CA,Long Beach,71.108.134.67,7,7,4,3,,,46-60,4,4,,,5,4,,,7,6,5,6,6,5,6,7,5,4,,,Men,6,7,1,4,5,4,,,5,7,USA,Black,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/3/16 22:48,1975414608,5/3/16 22:45,FALSE,clixsense,0.6,28521374,USA,TX,North Richland Hills,76.233.246.34,2,2,3,3,,,46-60,3,3,,,3,3,,,4,6,3,3,7,2,6,5,2,2,,,Men,4,6,2,5,2,2,,,3,6,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/3/16 23:04,1975425492,5/3/16 23:02,FALSE,prodege,0.6333,11510939,USA,OH,Cleveland,24.93.178.238,5,5,4,3,,,18-24,2,3,,,3,3,,,5,5,6,6,6,6,7,4,4,2,,,Men,4,5,2,3,5,4,,,3,5,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/3/16 23:28,1975439951,5/3/16 23:18,FALSE,neodev,0.2571,33373257,EGY,11,Cairo,197.32.112.122,2,2,,,1,1,18-24,,,4,5,,,5,3,5,3,3,3,6,6,7,3,,,3,3,Women,7,7,6,6,,,2,1,2,7,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 0:32,1975470760,5/4/16 0:26,FALSE,fusioncash,0.575,6082058,USA,FL,Miami,174.61.29.4,5,5,4,5,,,46-60,3,3,,,2,3,,,6,5,7,5,6,7,7,4,5,5,,,Men,6,6,5,7,3,4,,,5,5,USA,East Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 0:38,1975473253,5/4/16 0:23,FALSE,neodev,0.4222,36660151,USA,CA,San Jose,23.27.45.82,7,7,2,3,,,25-30,2,2,,,2,3,,,7,7,7,7,6,7,7,7,1,1,,,Men,7,7,7,7,2,3,,,7,7,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 1:05,1975487718,5/4/16 1:02,FALSE,prodege,0.56,37102494,USA,IL,,172.58.137.87,7,3,5,3,,,25-30,4,4,,,2,3,,,6,2,5,3,7,7,6,4,4,5,,,Men,6,7,1,6,4,2,,,5,7,USA,Black,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 2:10,1975544672,5/4/16 2:07,FALSE,gifthunterclub,0.6,31909661,USA,VA,Manassas,198.7.58.99,4,6,3,3,,,18-24,5,5,,,3,3,,,5,6,6,4,4,5,6,5,4,4,,,Men,4,6,4,6,3,3,,,6,5,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 3:35,1975598371,5/4/16 3:28,FALSE,prodege,0.6333,2181006,USA,MI,Carleton,24.180.92.87,2,2,1,5,,,18-24,5,4,,,2,3,,,7,4,3,3,5,6,6,4,4,2,,,Men,6,6,1,1,3,1,,,3,4,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 4:20,1975616099,5/4/16 4:11,FALSE,prodege,0.6308,37005993,USA,AR,Greenbrier,75.90.118.139,2,2,4,3,,,46-60,4,4,,,2,3,,,6,5,3,3,5,6,6,5,4,3,,,Men,7,7,5,7,5,4,,,3,6,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 4:21,1975616832,5/4/16 4:14,FALSE,neodev,0.1857,32192807,IND,25,Chennai,115.241.89.227,6,6,,,4,4,25-30,,,5,5,,,5,4,6,6,7,7,6,7,7,7,,,4,4,Women,7,7,5,7,,,4,3,6,7,India,South Asian,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 5:06,1975632227,5/4/16 4:42,FALSE,clixsense,0.24,32059792,IND,25,Chennai,117.216.138.147,5,5,,,2,2,25-30,,,4,4,,,5,5,6,6,5,5,5,3,6,7,,,3,3,Women,5,6,6,6,,,2,2,4,6,India,South Asian,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 6:02,1975652268,5/4/16 5:59,FALSE,clixsense,0.2,20033630,HKG,0,Central District,183.179.99.62,4,4,,,3,3,31-45,,,4,3,,,4,3,4,4,5,4,4,5,4,4,,,2,3,Women,4,4,4,4,,,3,4,5,4,Hong Kong,East Asian,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 6:26,1975661578,5/4/16 6:21,FALSE,clixsense,0.3882,6377287,HKG,0,Central District,202.77.55.165,5,5,2,2,,,31-45,3,3,,,2,2,,,4,4,7,5,7,5,6,4,2,2,,,Men,4,6,2,5,2,2,,,5,6,Hong Kong,East Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 8:03,1975696347,5/4/16 7:56,FALSE,clixsense,0.2778,29633786,IND,34,Danapur,59.94.68.146,6,5,,,2,2,25-30,,,4,4,,,4,3,5,4,6,6,6,7,7,6,,,5,4,Women,5,4,6,4,,,3,3,7,7,India,South Asian,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 8:41,1975709571,5/4/16 8:32,FALSE,clixsense,0.4105,36433842,IND,16,Mumbai,43.239.112.131,6,4,4,2,,,31-45,3,5,,,4,3,,,7,4,7,5,7,5,6,6,3,3,,,Men,6,7,6,7,3,2,,,5,7,India,South Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 9:50,1975738365,5/4/16 9:46,FALSE,instagc,0.5,21088425,USA,MI,Battle Creek,107.140.176.37,2,2,1,5,,,46-60,2,3,,,2,3,,,7,7,3,3,7,4,2,5,5,5,,,Men,4,7,1,5,4,4,,,2,6,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 9:57,1975742108,5/4/16 9:55,FALSE,prodege,0.4952,37230808,USA,NY,Johnson City,24.94.58.18,6,6,4,4,,,31-45,5,4,,,3,3,,,6,6,4,4,6,6,7,4,3,3,,,Men,5,7,2,4,3,2,,,1,4,USA,East Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 10:07,1975746111,5/4/16 10:04,FALSE,clixsense,0.2545,32019169,TUR,68,Ankara,24.133.180.62,7,5,,,3,3,18-24,,,3,3,,,4,4,7,3,4,5,7,6,6,4,,,3,3,Women,7,7,6,6,,,3,3,4,6,Turkey,White,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 10:33,1975754834,5/4/16 10:13,FALSE,neodev,0.3565,36332091,TUR,20,Denizli,88.248.54.100,7,7,5,5,,,25-30,5,5,,,5,5,,,7,7,7,7,6,5,7,7,5,5,,,Men,7,7,7,7,5,5,,,7,7,Turkey,White,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 10:47,1975759124,5/4/16 10:45,FALSE,neodev,0.3083,37347143,TUR,20,Denizli,95.8.69.35,7,7,,,5,5,25-30,,,5,5,,,5,5,7,7,7,7,7,7,7,7,,,5,5,Women,7,7,7,7,,,5,5,7,7,Turkey,White,Male,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 11:27,1975775958,5/4/16 11:21,FALSE,fusioncash,0.496,7012325,USA,CT,Stamford,74.88.59.238,7,5,4,3,,,46-60,4,5,,,4,4,,,7,4,7,7,7,4,7,5,4,1,,,Men,7,7,5,6,4,3,,,5,7,USA,White,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 11:28,1975776095,5/4/16 11:18,FALSE,clixsense,0.4,34365958,IND,28,Kolkata,103.42.124.74,6,5,4,3,,,31-45,3,4,,,3,3,,,6,5,7,5,7,6,7,6,2,3,,,Men,6,6,7,5,4,4,,,5,7,India,East Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617252,5/4/16 11:58,1975790699,5/4/16 11:56,FALSE,imerit_india,0.4148,29544862,IND,28,Kolkata,118.102.244.250,6,6,3,3,,,18-24,3,4,,,3,3,,,6,6,7,7,7,7,7,7,4,4,,,Men,7,7,7,7,3,3,,,7,7,India,South Asian,Female,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,east_asian,,,,,,,http://pbs.twimg.com/media/Cc963H4UMAAN-NU.jpg,,
939617257,5/1/16 11:34,1973205748,5/1/16 11:31,FALSE,neodev,1,21341707,EGY,,,45.244.119.223,4,5,,,3,1,18-24,,,5,5,,,4,5,2,7,7,7,5,6,5,3,,,5,3,Women,6,4,6,7,,,4,2,3,7,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 11:38,1973206912,5/1/16 11:35,FALSE,clixsense,0.5,6335804,IND,10,Gurgaon,43.252.30.209,5,5,2,2,,,31-45,3,2,,,3,2,,,6,6,5,6,6,6,7,7,2,2,,,Men,5,5,7,7,5,5,,,7,7,India,South Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 11:56,1973212094,5/1/16 11:51,FALSE,clixsense,0.5333,32718838,HKG,0,Central District,42.3.89.144,2,2,2,2,,,18-24,2,3,,,4,4,,,4,4,3,3,4,5,6,5,2,2,,,Men,4,5,3,4,4,4,,,3,5,Hong Kong,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 12:03,1973213934,5/1/16 11:59,FALSE,neodev,0.45,31486164,EGY,,,156.208.123.223,6,4,2,2,,,31-45,3,3,,,3,3,,,6,6,4,5,5,5,6,5,4,4,,,Men,6,6,3,3,5,4,,,7,5,Ù…ØµØ±,Ø´Ø±Ù‚ Ø§ÙˆØ_Ø·Ù_,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 12:13,1973216421,5/1/16 12:04,FALSE,clixsense,0.32,6465275,TUR,34,Istanbul,78.182.182.254,7,6,,,3,3,25-30,,,3,3,,,4,4,7,5,7,6,6,4,5,5,,,2,3,Women,6,6,5,5,,,3,3,3,5,Turkey,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 12:54,1973227533,5/1/16 12:47,FALSE,neodev,0.4667,33794829,EGY,11,Cairo,197.194.152.151,5,5,4,3,,,18-24,3,5,,,2,2,,,7,3,7,3,5,7,6,5,4,4,,,Men,6,4,4,6,2,3,,,4,4,Egypt,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 13:04,1973230547,5/1/16 13:00,FALSE,clixsense,0.3714,31768884,TUR,81,Adana,195.174.65.22,3,4,3,3,,,46-60,3,3,,,3,3,,,3,4,4,4,3,4,4,4,3,3,,,Men,4,3,4,3,3,3,,,4,4,Turkey,Latino/Hispanic,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 13:07,1973231554,5/1/16 13:01,FALSE,bitcoinget,0.3,35473724,USA,DE,Wilmington,104.237.252.93,4,4,,,2,2,25-30,,,3,3,,,3,3,3,6,7,4,3,4,5,4,,,2,2,Women,4,6,6,3,,,2,2,4,6,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 13:54,1973248494,5/1/16 13:49,FALSE,prodege,0.3778,5007431,USA,IL,Orland Park,99.146.72.97,2,2,,,4,4,31-45,,,4,4,,,5,5,4,5,3,3,5,5,5,5,,,4,4,Women,4,5,4,5,,,3,3,4,4,USA,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 14:24,1973263233,5/1/16 14:21,FALSE,neodev,0.44,30377481,HKG,0,Central District,183.178.147.184,4,4,2,2,,,18-24,4,3,,,4,4,,,5,6,5,6,5,4,5,5,2,2,,,Men,5,4,5,4,2,2,,,7,7,Hong Kong,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 14:39,1973268418,5/1/16 14:32,FALSE,neodev,0.3273,33424460,TUR,35,Izmir,176.42.222.83,2,2,,,4,4,31-45,,,5,5,,,2,2,5,5,3,3,7,7,7,7,,,2,2,Women,7,7,7,7,,,2,2,7,7,Turkey,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 15:24,1973283989,5/1/16 15:19,FALSE,neodev,0.4,37474963,EGY,,,156.213.101.113,4,4,,,2,1,18-24,,,3,5,,,2,1,6,5,6,3,6,5,7,4,,,3,3,Women,3,6,7,4,,,2,2,2,3,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 16:23,1973304745,5/1/16 16:19,FALSE,neodev,0.4615,28787612,HKG,0,Chai Wan,14.136.45.86,2,2,1,2,,,18-24,5,5,,,4,4,,,5,5,3,3,3,3,5,4,3,3,,,Men,2,2,5,5,2,2,,,5,4,Hong Kong,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 16:31,1973307945,5/1/16 16:29,FALSE,clixsense,0.4143,36637578,HKG,0,Central District,119.237.98.7,6,5,,,3,3,46-60,,,5,4,,,5,5,5,6,7,7,6,6,5,5,,,3,3,Women,6,4,6,5,,,5,5,5,6,Hong Kong,East Asian,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 16:33,1973308663,5/1/16 16:08,FALSE,neodev,0.36,27926220,EGY,,,41.37.199.81,7,7,,,1,1,18-24,,,4,5,,,4,5,6,6,6,4,6,6,6,5,,,2,2,Women,6,5,6,6,,,1,1,7,6,Egypt,Middle Eastern,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 16:39,1973311179,5/1/16 16:28,FALSE,elite,0.3875,37477403,USA,NY,New York,107.170.7.4,2,2,,,4,4,31-45,,,4,5,,,3,5,6,6,3,3,5,4,7,5,,,4,3,Women,3,6,5,6,,,4,3,5,6,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 16:50,1973315094,5/1/16 16:47,FALSE,instagc,0.3294,35814777,USA,OR,Eugene,73.25.140.60,2,2,3,3,,,31-45,4,5,,,3,2,,,5,3,3,3,6,5,6,4,1,1,,,Men,5,7,1,5,1,1,,,3,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 18:00,1973340043,5/1/16 17:57,FALSE,clixsense,0.3667,34551184,EGY,16,Aswan,41.233.180.159,5,5,5,4,,,18-24,5,5,,,2,3,,,5,4,5,5,7,7,6,7,5,5,,,Men,6,6,5,6,2,3,,,7,7,Egypt,Middle Eastern,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 18:04,1973341695,5/1/16 17:59,FALSE,clixsense,0.3895,6498263,HKG,,,14.0.225.162,2,2,,,3,1,31-45,,,3,4,,,3,4,5,3,3,3,7,4,6,5,,,2,1,Women,5,6,4,7,,,3,2,4,7,Hong Kong,East Asian,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 18:39,1973355018,5/1/16 18:35,FALSE,prodege,0.37,22290278,USA,IN,Mooreland,184.16.174.48,4,5,4,4,,,31-45,3,5,,,3,3,,,6,3,7,6,7,3,6,4,3,2,,,Men,4,7,4,6,4,3,,,4,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 18:44,1973356556,5/1/16 18:40,FALSE,instagc,0.3429,17883075,USA,KS,Phillipsburg,8.36.247.247,5,4,4,4,,,46-60,5,4,,,4,3,,,6,5,5,6,6,6,5,4,4,3,,,Men,5,7,5,6,5,4,,,4,7,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 19:11,1973366110,5/1/16 19:00,FALSE,memolink,0.2182,35370896,USA,IL,Collinsville,75.132.223.250,5,5,4,4,,,46-60,,,3,4,,,5,5,6,5,6,7,6,4,7,5,,,3,2,Either,5,7,4,7,3,4,,,5,7,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 19:18,1973368603,5/1/16 19:04,FALSE,neodev,0.3217,36077586,EGY,,,197.160.32.209,2,2,,,2,2,25-30,,,3,4,,,5,4,6,4,3,3,5,6,6,4,,,3,3,Women,5,5,5,6,,,2,2,6,6,Egypt,Middle Eastern,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 19:26,1973371390,5/1/16 19:23,FALSE,clixsense,0.3167,35694366,TUR,38,Kayseri,88.228.175.105,5,6,,,4,4,18-24,,,3,3,,,5,4,5,4,4,5,6,7,7,6,,,4,4,Women,3,5,4,5,,,4,4,4,6,Turkey,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 19:38,1973376691,5/1/16 19:36,FALSE,clixsense,0.352,36164841,HKG,0,Central District,218.252.24.147,3,4,3,4,,,18-24,3,3,,,3,4,,,3,4,3,4,3,4,4,4,3,3,,,Men,3,3,4,3,3,3,,,5,4,USA,Black,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 19:50,1973382459,5/1/16 19:38,FALSE,prodege,0.3154,1933319,USA,NC,Charlotte,64.144.119.186,2,2,4,3,,,31-45,,,4,4,,,4,4,6,2,3,3,6,5,6,2,,,4,4,Either,4,7,3,3,3,4,,,4,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 20:07,1973388818,5/1/16 19:56,FALSE,clixsense,0.3481,29102581,TUR,34,Istanbul,78.184.177.178,2,2,3,3,,,31-45,5,5,,,4,4,,,6,4,3,3,6,4,7,5,3,4,,,Men,6,6,6,6,3,3,,,6,7,Turkey,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 21:34,1973418844,5/1/16 21:29,FALSE,prodege,0.3643,30054149,USA,KS,Wichita,107.143.255.103,6,7,3,4,,,25-30,4,4,,,2,3,,,7,5,7,4,6,4,7,3,2,3,,,Men,5,7,4,7,2,2,,,3,7,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 22:39,1973439385,5/1/16 22:33,FALSE,clixsense,0.3448,9343452,USA,NJ,Collingswood,73.199.182.33,7,1,,,5,1,61+,,,5,1,,,5,1,6,1,7,1,6,2,6,5,,,5,1,Women,5,1,4,1,,,5,1,5,1,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 22:50,1973442265,5/1/16 22:44,FALSE,prodege,0.3867,14392456,USA,NY,East Rochester,45.46.211.14,5,4,,,4,4,46-60,,,3,3,,,4,4,5,5,6,5,4,5,5,4,,,3,3,Women,4,6,2,4,,,4,3,3,4,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 23:34,1973455085,5/1/16 23:31,FALSE,fusioncash,0.4258,37259404,USA,MN,Thief River Falls,216.172.123.26,2,4,4,4,,,31-45,3,4,,,3,2,,,5,5,3,5,6,6,6,4,4,3,,,Men,4,6,2,5,4,3,,,4,6,USA,White,Female,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
939617257,5/1/16 23:59,1973461485,5/1/16 23:56,FALSE,bitcoinget,0.4,37509881,USA,GA,Norcross,50.155.62.143,6,5,,,2,3,25-30,,,4,4,,,3,2,3,6,7,4,7,5,6,3,,,1,1,Women,5,7,6,5,,,2,2,4,7,USA,White,Male,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,east_asian,,,,,,,http://www1.pictures.gi.zimbio.com/Initial%20D%20Press%20Conference%20nCgS4lsX_Bhl.jpg,,
